agedays,param,sd.median
3764,HEADCM,
3765,HEADCM,
3766,HEADCM,
3767,HEADCM,
3768,HEADCM,
3769,HEADCM,
3770,HEADCM,
3771,HEADCM,
3772,HEADCM,
3773,HEADCM,
3774,HEADCM,
4018,HEADCM,
4019,HEADCM,
4020,HEADCM,
4021,HEADCM,
4022,HEADCM,
4023,HEADCM,
4024,HEADCM,
4025,HEADCM,
4026,HEADCM,
4027,HEADCM,
4028,HEADCM,
4029,HEADCM,
4030,HEADCM,
4031,HEADCM,
4032,HEADCM,
4033,HEADCM,
4034,HEADCM,
4035,HEADCM,
4036,HEADCM,
4037,HEADCM,
4038,HEADCM,
4039,HEADCM,
4040,HEADCM,
4041,HEADCM,
4042,HEADCM,
4043,HEADCM,
4044,HEADCM,
4045,HEADCM,
4046,HEADCM,
4047,HEADCM,
4048,HEADCM,
4049,HEADCM,
4050,HEADCM,
4051,HEADCM,
4052,HEADCM,
4053,HEADCM,
4054,HEADCM,
4055,HEADCM,
4056,HEADCM,
4057,HEADCM,
4058,HEADCM,
4059,HEADCM,
4060,HEADCM,
4061,HEADCM,
4062,HEADCM,
4063,HEADCM,
4064,HEADCM,
4065,HEADCM,
4066,HEADCM,
4067,HEADCM,
4068,HEADCM,
4069,HEADCM,
4070,HEADCM,
4071,HEADCM,
4072,HEADCM,
4073,HEADCM,
4074,HEADCM,
4075,HEADCM,
4076,HEADCM,
4077,HEADCM,
4078,HEADCM,
4079,HEADCM,
4080,HEADCM,
4081,HEADCM,
4082,HEADCM,
4083,HEADCM,
4084,HEADCM,
4085,HEADCM,
4086,HEADCM,
4087,HEADCM,
4088,HEADCM,
4089,HEADCM,
4090,HEADCM,
4091,HEADCM,
4092,HEADCM,
4093,HEADCM,
4094,HEADCM,
4095,HEADCM,
4096,HEADCM,
4097,HEADCM,
4098,HEADCM,
4099,HEADCM,
4100,HEADCM,
4101,HEADCM,
4102,HEADCM,
4103,HEADCM,
4104,HEADCM,
4105,HEADCM,
4106,HEADCM,
4107,HEADCM,
4108,HEADCM,
4109,HEADCM,
4110,HEADCM,
4111,HEADCM,
4112,HEADCM,
4113,HEADCM,
4114,HEADCM,
4115,HEADCM,
4116,HEADCM,
4117,HEADCM,
4118,HEADCM,
4119,HEADCM,
4120,HEADCM,
4121,HEADCM,
4122,HEADCM,
4123,HEADCM,
4124,HEADCM,
4125,HEADCM,
4126,HEADCM,
4127,HEADCM,
4128,HEADCM,
4129,HEADCM,
4130,HEADCM,
4131,HEADCM,
4132,HEADCM,
4133,HEADCM,
4134,HEADCM,
4135,HEADCM,
4136,HEADCM,
4137,HEADCM,
4138,HEADCM,
4139,HEADCM,
4383,HEADCM,
4384,HEADCM,
4385,HEADCM,
4386,HEADCM,
4387,HEADCM,
4388,HEADCM,
4389,HEADCM,
4390,HEADCM,
4391,HEADCM,
4392,HEADCM,
4393,HEADCM,
4394,HEADCM,
4395,HEADCM,
4396,HEADCM,
4397,HEADCM,
4398,HEADCM,
4399,HEADCM,
4400,HEADCM,
4401,HEADCM,
4402,HEADCM,
4403,HEADCM,
4404,HEADCM,
4405,HEADCM,
4406,HEADCM,
4407,HEADCM,
4408,HEADCM,
4409,HEADCM,
4410,HEADCM,
4411,HEADCM,
4412,HEADCM,
4413,HEADCM,
4414,HEADCM,
4415,HEADCM,
4416,HEADCM,
4417,HEADCM,
4418,HEADCM,
4419,HEADCM,
4420,HEADCM,
4421,HEADCM,
4422,HEADCM,
4423,HEADCM,
4424,HEADCM,
4425,HEADCM,
4426,HEADCM,
4427,HEADCM,
4428,HEADCM,
4429,HEADCM,
4430,HEADCM,
4431,HEADCM,
4432,HEADCM,
4433,HEADCM,
4434,HEADCM,
4435,HEADCM,
4436,HEADCM,
4437,HEADCM,
4438,HEADCM,
4439,HEADCM,
4440,HEADCM,
4441,HEADCM,
4442,HEADCM,
4443,HEADCM,
4444,HEADCM,
4445,HEADCM,
4446,HEADCM,
4447,HEADCM,
4448,HEADCM,
4449,HEADCM,
4450,HEADCM,
4451,HEADCM,
4452,HEADCM,
4453,HEADCM,
4454,HEADCM,
4455,HEADCM,
4456,HEADCM,
4457,HEADCM,
4458,HEADCM,
4459,HEADCM,
4460,HEADCM,
4461,HEADCM,
4462,HEADCM,
4463,HEADCM,
4464,HEADCM,
4465,HEADCM,
4466,HEADCM,
4467,HEADCM,
4468,HEADCM,
4469,HEADCM,
4470,HEADCM,
4471,HEADCM,
4472,HEADCM,
4473,HEADCM,
4474,HEADCM,
4475,HEADCM,
4476,HEADCM,
4477,HEADCM,
4478,HEADCM,
4479,HEADCM,
4480,HEADCM,
4481,HEADCM,
4482,HEADCM,
4483,HEADCM,
4484,HEADCM,
4485,HEADCM,
4486,HEADCM,
4487,HEADCM,
4488,HEADCM,
4489,HEADCM,
4490,HEADCM,
4491,HEADCM,
4492,HEADCM,
4493,HEADCM,
4494,HEADCM,
4495,HEADCM,
4496,HEADCM,
4497,HEADCM,
4498,HEADCM,
4499,HEADCM,
4500,HEADCM,
4501,HEADCM,
4502,HEADCM,
4503,HEADCM,
4504,HEADCM,
4749,HEADCM,
4750,HEADCM,
4751,HEADCM,
4752,HEADCM,
4753,HEADCM,
4754,HEADCM,
4755,HEADCM,
4756,HEADCM,
4757,HEADCM,
4758,HEADCM,
4759,HEADCM,
4760,HEADCM,
4761,HEADCM,
4762,HEADCM,
4763,HEADCM,
4764,HEADCM,
4765,HEADCM,
4766,HEADCM,
4767,HEADCM,
4768,HEADCM,
4769,HEADCM,
4770,HEADCM,
4771,HEADCM,
4772,HEADCM,
4773,HEADCM,
4774,HEADCM,
4775,HEADCM,
4776,HEADCM,
4777,HEADCM,
4778,HEADCM,
4779,HEADCM,
4780,HEADCM,
4781,HEADCM,
4782,HEADCM,
4783,HEADCM,
4784,HEADCM,
4785,HEADCM,
4786,HEADCM,
4787,HEADCM,
4788,HEADCM,
4789,HEADCM,
4790,HEADCM,
4791,HEADCM,
4792,HEADCM,
4793,HEADCM,
4794,HEADCM,
4795,HEADCM,
4796,HEADCM,
4797,HEADCM,
4798,HEADCM,
4799,HEADCM,
4800,HEADCM,
4801,HEADCM,
4802,HEADCM,
4803,HEADCM,
4804,HEADCM,
4805,HEADCM,
4806,HEADCM,
4807,HEADCM,
4808,HEADCM,
4809,HEADCM,
4810,HEADCM,
4811,HEADCM,
4812,HEADCM,
4813,HEADCM,
4814,HEADCM,
4815,HEADCM,
4816,HEADCM,
4817,HEADCM,
4818,HEADCM,
4819,HEADCM,
4820,HEADCM,
4821,HEADCM,
4822,HEADCM,
4823,HEADCM,
4824,HEADCM,
4825,HEADCM,
4826,HEADCM,
4827,HEADCM,
4828,HEADCM,
4829,HEADCM,
4830,HEADCM,
4831,HEADCM,
4832,HEADCM,
4833,HEADCM,
4834,HEADCM,
4835,HEADCM,
4836,HEADCM,
4837,HEADCM,
4838,HEADCM,
4839,HEADCM,
4840,HEADCM,
4841,HEADCM,
4842,HEADCM,
4843,HEADCM,
4844,HEADCM,
4845,HEADCM,
4846,HEADCM,
4847,HEADCM,
4848,HEADCM,
4849,HEADCM,
4850,HEADCM,
4851,HEADCM,
4852,HEADCM,
4853,HEADCM,
4854,HEADCM,
4855,HEADCM,
4856,HEADCM,
4857,HEADCM,
4858,HEADCM,
4859,HEADCM,
4860,HEADCM,
4861,HEADCM,
4862,HEADCM,
4863,HEADCM,
4864,HEADCM,
4865,HEADCM,
4866,HEADCM,
4867,HEADCM,
4868,HEADCM,
4869,HEADCM,
5114,HEADCM,
5115,HEADCM,
5116,HEADCM,
5117,HEADCM,
5118,HEADCM,
5119,HEADCM,
5120,HEADCM,
5121,HEADCM,
5122,HEADCM,
5123,HEADCM,
5124,HEADCM,
5125,HEADCM,
5126,HEADCM,
5127,HEADCM,
5128,HEADCM,
5129,HEADCM,
5130,HEADCM,
5131,HEADCM,
5132,HEADCM,
5133,HEADCM,
5134,HEADCM,
5135,HEADCM,
5136,HEADCM,
5137,HEADCM,
5138,HEADCM,
5139,HEADCM,
5140,HEADCM,
5141,HEADCM,
5142,HEADCM,
5143,HEADCM,
5144,HEADCM,
5145,HEADCM,
5146,HEADCM,
5147,HEADCM,
5148,HEADCM,
5149,HEADCM,
5150,HEADCM,
5151,HEADCM,
5152,HEADCM,
5153,HEADCM,
5154,HEADCM,
5155,HEADCM,
5156,HEADCM,
5157,HEADCM,
5158,HEADCM,
5159,HEADCM,
5160,HEADCM,
5161,HEADCM,
5162,HEADCM,
5163,HEADCM,
5164,HEADCM,
5165,HEADCM,
5166,HEADCM,
5167,HEADCM,
5168,HEADCM,
5169,HEADCM,
5170,HEADCM,
5171,HEADCM,
5172,HEADCM,
5173,HEADCM,
5174,HEADCM,
5175,HEADCM,
5176,HEADCM,
5177,HEADCM,
5178,HEADCM,
5179,HEADCM,
5180,HEADCM,
5181,HEADCM,
5182,HEADCM,
5183,HEADCM,
5184,HEADCM,
5185,HEADCM,
5186,HEADCM,
5187,HEADCM,
5188,HEADCM,
5189,HEADCM,
5190,HEADCM,
5191,HEADCM,
5192,HEADCM,
5193,HEADCM,
5194,HEADCM,
5195,HEADCM,
5196,HEADCM,
5197,HEADCM,
5198,HEADCM,
5199,HEADCM,
5200,HEADCM,
5201,HEADCM,
5202,HEADCM,
5203,HEADCM,
5204,HEADCM,
5205,HEADCM,
5206,HEADCM,
5207,HEADCM,
5208,HEADCM,
5209,HEADCM,
5210,HEADCM,
5211,HEADCM,
5212,HEADCM,
5213,HEADCM,
5214,HEADCM,
5215,HEADCM,
5216,HEADCM,
5217,HEADCM,
5218,HEADCM,
5219,HEADCM,
5220,HEADCM,
5221,HEADCM,
5222,HEADCM,
5223,HEADCM,
5224,HEADCM,
5225,HEADCM,
5226,HEADCM,
5227,HEADCM,
5228,HEADCM,
5229,HEADCM,
5230,HEADCM,
5231,HEADCM,
5232,HEADCM,
5233,HEADCM,
5234,HEADCM,
5235,HEADCM,
5479,HEADCM,
5480,HEADCM,
5481,HEADCM,
5482,HEADCM,
5483,HEADCM,
5484,HEADCM,
5485,HEADCM,
5486,HEADCM,
5487,HEADCM,
5488,HEADCM,
5489,HEADCM,
5490,HEADCM,
5491,HEADCM,
5492,HEADCM,
5493,HEADCM,
5494,HEADCM,
5495,HEADCM,
5496,HEADCM,
5497,HEADCM,
5498,HEADCM,
5499,HEADCM,
5500,HEADCM,
5501,HEADCM,
5502,HEADCM,
5503,HEADCM,
5504,HEADCM,
5505,HEADCM,
5506,HEADCM,
5507,HEADCM,
5508,HEADCM,
5509,HEADCM,
5510,HEADCM,
5511,HEADCM,
5512,HEADCM,
5513,HEADCM,
5514,HEADCM,
5515,HEADCM,
5516,HEADCM,
5517,HEADCM,
5518,HEADCM,
5519,HEADCM,
5520,HEADCM,
5521,HEADCM,
5522,HEADCM,
5523,HEADCM,
5524,HEADCM,
5525,HEADCM,
5526,HEADCM,
5527,HEADCM,
5528,HEADCM,
5529,HEADCM,
5530,HEADCM,
5531,HEADCM,
5532,HEADCM,
5533,HEADCM,
5534,HEADCM,
5535,HEADCM,
5536,HEADCM,
5537,HEADCM,
5538,HEADCM,
5539,HEADCM,
5540,HEADCM,
5541,HEADCM,
5542,HEADCM,
5543,HEADCM,
5544,HEADCM,
5545,HEADCM,
5546,HEADCM,
5547,HEADCM,
5548,HEADCM,
5549,HEADCM,
5550,HEADCM,
5551,HEADCM,
5552,HEADCM,
5553,HEADCM,
5554,HEADCM,
5555,HEADCM,
5556,HEADCM,
5557,HEADCM,
5558,HEADCM,
5559,HEADCM,
5560,HEADCM,
5561,HEADCM,
5562,HEADCM,
5563,HEADCM,
5564,HEADCM,
5565,HEADCM,
5566,HEADCM,
5567,HEADCM,
5568,HEADCM,
5569,HEADCM,
5570,HEADCM,
5571,HEADCM,
5572,HEADCM,
5573,HEADCM,
5574,HEADCM,
5575,HEADCM,
5576,HEADCM,
5577,HEADCM,
5578,HEADCM,
5579,HEADCM,
5580,HEADCM,
5581,HEADCM,
5582,HEADCM,
5583,HEADCM,
5584,HEADCM,
5585,HEADCM,
5586,HEADCM,
5587,HEADCM,
5588,HEADCM,
5589,HEADCM,
5590,HEADCM,
5591,HEADCM,
5592,HEADCM,
5593,HEADCM,
5594,HEADCM,
5595,HEADCM,
5596,HEADCM,
5597,HEADCM,
5598,HEADCM,
5599,HEADCM,
5600,HEADCM,
5601,HEADCM,
5602,HEADCM,
5603,HEADCM,
5604,HEADCM,
5605,HEADCM,
5606,HEADCM,
5607,HEADCM,
5608,HEADCM,
5609,HEADCM,
5610,HEADCM,
5611,HEADCM,
5612,HEADCM,
5613,HEADCM,
5614,HEADCM,
5615,HEADCM,
5616,HEADCM,
5617,HEADCM,
5618,HEADCM,
5619,HEADCM,
5620,HEADCM,
5621,HEADCM,
5622,HEADCM,
5623,HEADCM,
5624,HEADCM,
5625,HEADCM,
5626,HEADCM,
5627,HEADCM,
5628,HEADCM,
5629,HEADCM,
5630,HEADCM,
5631,HEADCM,
5632,HEADCM,
5633,HEADCM,
5634,HEADCM,
5635,HEADCM,
5636,HEADCM,
5637,HEADCM,
5638,HEADCM,
5639,HEADCM,
5640,HEADCM,
5641,HEADCM,
5642,HEADCM,
5643,HEADCM,
5644,HEADCM,
5645,HEADCM,
5646,HEADCM,
5647,HEADCM,
5648,HEADCM,
5649,HEADCM,
5650,HEADCM,
5651,HEADCM,
5652,HEADCM,
5653,HEADCM,
5654,HEADCM,
5655,HEADCM,
5656,HEADCM,
5657,HEADCM,
5658,HEADCM,
5659,HEADCM,
5660,HEADCM,
5661,HEADCM,
5662,HEADCM,
5663,HEADCM,
5664,HEADCM,
5665,HEADCM,
5666,HEADCM,
5667,HEADCM,
5668,HEADCM,
5669,HEADCM,
5670,HEADCM,
5671,HEADCM,
5672,HEADCM,
5673,HEADCM,
5674,HEADCM,
5675,HEADCM,
5676,HEADCM,
5677,HEADCM,
5678,HEADCM,
5679,HEADCM,
5680,HEADCM,
5681,HEADCM,
5682,HEADCM,
5683,HEADCM,
5684,HEADCM,
5685,HEADCM,
5686,HEADCM,
5687,HEADCM,
5688,HEADCM,
5689,HEADCM,
5690,HEADCM,
5691,HEADCM,
5692,HEADCM,
5693,HEADCM,
5694,HEADCM,
5695,HEADCM,
5696,HEADCM,
5697,HEADCM,
5698,HEADCM,
5699,HEADCM,
5700,HEADCM,
5701,HEADCM,
5702,HEADCM,
5703,HEADCM,
5704,HEADCM,
5705,HEADCM,
5706,HEADCM,
5707,HEADCM,
5708,HEADCM,
5709,HEADCM,
5710,HEADCM,
5711,HEADCM,
5712,HEADCM,
5713,HEADCM,
5714,HEADCM,
5715,HEADCM,
5716,HEADCM,
5717,HEADCM,
5718,HEADCM,
5719,HEADCM,
5720,HEADCM,
5721,HEADCM,
5722,HEADCM,
5723,HEADCM,
5724,HEADCM,
5725,HEADCM,
5726,HEADCM,
5727,HEADCM,
5728,HEADCM,
5729,HEADCM,
5730,HEADCM,
5731,HEADCM,
5732,HEADCM,
5733,HEADCM,
5734,HEADCM,
5735,HEADCM,
5736,HEADCM,
5737,HEADCM,
5738,HEADCM,
5739,HEADCM,
5740,HEADCM,
5741,HEADCM,
5742,HEADCM,
5743,HEADCM,
5744,HEADCM,
5745,HEADCM,
5746,HEADCM,
5747,HEADCM,
5748,HEADCM,
5749,HEADCM,
5750,HEADCM,
5751,HEADCM,
5752,HEADCM,
5753,HEADCM,
5754,HEADCM,
5755,HEADCM,
5756,HEADCM,
5757,HEADCM,
5758,HEADCM,
5759,HEADCM,
5760,HEADCM,
5761,HEADCM,
5762,HEADCM,
5763,HEADCM,
5764,HEADCM,
5765,HEADCM,
5766,HEADCM,
5767,HEADCM,
5768,HEADCM,
5769,HEADCM,
5770,HEADCM,
5771,HEADCM,
5772,HEADCM,
5773,HEADCM,
5774,HEADCM,
5775,HEADCM,
5776,HEADCM,
5777,HEADCM,
5778,HEADCM,
5779,HEADCM,
5780,HEADCM,
5781,HEADCM,
5782,HEADCM,
5783,HEADCM,
5784,HEADCM,
5785,HEADCM,
5786,HEADCM,
5787,HEADCM,
5788,HEADCM,
5789,HEADCM,
5790,HEADCM,
5791,HEADCM,
5792,HEADCM,
5793,HEADCM,
5794,HEADCM,
5795,HEADCM,
5796,HEADCM,
5797,HEADCM,
5798,HEADCM,
5799,HEADCM,
5800,HEADCM,
5801,HEADCM,
5802,HEADCM,
5803,HEADCM,
5804,HEADCM,
5805,HEADCM,
5806,HEADCM,
5807,HEADCM,
5808,HEADCM,
5809,HEADCM,
5810,HEADCM,
5811,HEADCM,
5812,HEADCM,
5813,HEADCM,
5814,HEADCM,
5815,HEADCM,
5816,HEADCM,
5817,HEADCM,
5818,HEADCM,
5819,HEADCM,
5820,HEADCM,
5821,HEADCM,
5822,HEADCM,
5823,HEADCM,
5824,HEADCM,
5825,HEADCM,
5826,HEADCM,
5827,HEADCM,
5828,HEADCM,
5829,HEADCM,
5830,HEADCM,
5831,HEADCM,
5832,HEADCM,
5833,HEADCM,
5834,HEADCM,
5835,HEADCM,
5836,HEADCM,
5837,HEADCM,
5838,HEADCM,
5839,HEADCM,
5840,HEADCM,
5841,HEADCM,
5842,HEADCM,
5843,HEADCM,
5844,HEADCM,
5845,HEADCM,
5846,HEADCM,
5847,HEADCM,
5848,HEADCM,
5849,HEADCM,
5850,HEADCM,
5851,HEADCM,
5852,HEADCM,
5853,HEADCM,
5854,HEADCM,
5855,HEADCM,
5856,HEADCM,
5857,HEADCM,
5858,HEADCM,
5859,HEADCM,
5860,HEADCM,
5861,HEADCM,
5862,HEADCM,
5863,HEADCM,
5864,HEADCM,
5865,HEADCM,
5866,HEADCM,
5867,HEADCM,
5868,HEADCM,
5869,HEADCM,
5870,HEADCM,
5871,HEADCM,
5872,HEADCM,
5873,HEADCM,
5874,HEADCM,
5875,HEADCM,
5876,HEADCM,
5877,HEADCM,
5878,HEADCM,
5879,HEADCM,
5880,HEADCM,
5881,HEADCM,
5882,HEADCM,
5883,HEADCM,
5884,HEADCM,
5885,HEADCM,
5886,HEADCM,
5887,HEADCM,
5888,HEADCM,
5889,HEADCM,
5890,HEADCM,
5891,HEADCM,
5892,HEADCM,
5893,HEADCM,
5894,HEADCM,
5895,HEADCM,
5896,HEADCM,
5897,HEADCM,
5898,HEADCM,
5899,HEADCM,
5900,HEADCM,
5901,HEADCM,
5902,HEADCM,
5903,HEADCM,
5904,HEADCM,
5905,HEADCM,
5906,HEADCM,
5907,HEADCM,
5908,HEADCM,
5909,HEADCM,
5910,HEADCM,
5911,HEADCM,
5912,HEADCM,
5913,HEADCM,
5914,HEADCM,
5915,HEADCM,
5916,HEADCM,
5917,HEADCM,
5918,HEADCM,
5919,HEADCM,
5920,HEADCM,
5921,HEADCM,
5922,HEADCM,
5923,HEADCM,
5924,HEADCM,
5925,HEADCM,
5926,HEADCM,
5927,HEADCM,
5928,HEADCM,
5929,HEADCM,
5930,HEADCM,
5931,HEADCM,
5932,HEADCM,
5933,HEADCM,
5934,HEADCM,
5935,HEADCM,
5936,HEADCM,
5937,HEADCM,
5938,HEADCM,
5939,HEADCM,
5940,HEADCM,
5941,HEADCM,
5942,HEADCM,
5943,HEADCM,
5944,HEADCM,
5945,HEADCM,
5946,HEADCM,
5947,HEADCM,
5948,HEADCM,
5949,HEADCM,
5950,HEADCM,
5951,HEADCM,
5952,HEADCM,
5953,HEADCM,
5954,HEADCM,
5955,HEADCM,
5956,HEADCM,
5957,HEADCM,
5958,HEADCM,
5959,HEADCM,
5960,HEADCM,
5961,HEADCM,
5962,HEADCM,
5963,HEADCM,
5964,HEADCM,
5965,HEADCM,
5966,HEADCM,
5967,HEADCM,
5968,HEADCM,
5969,HEADCM,
5970,HEADCM,
5971,HEADCM,
5972,HEADCM,
5973,HEADCM,
5974,HEADCM,
5975,HEADCM,
5976,HEADCM,
5977,HEADCM,
5978,HEADCM,
5979,HEADCM,
5980,HEADCM,
5981,HEADCM,
5982,HEADCM,
5983,HEADCM,
5984,HEADCM,
5985,HEADCM,
5986,HEADCM,
5987,HEADCM,
5988,HEADCM,
5989,HEADCM,
5990,HEADCM,
5991,HEADCM,
5992,HEADCM,
5993,HEADCM,
5994,HEADCM,
5995,HEADCM,
5996,HEADCM,
5997,HEADCM,
5998,HEADCM,
5999,HEADCM,
6000,HEADCM,
6001,HEADCM,
6002,HEADCM,
6003,HEADCM,
6004,HEADCM,
6005,HEADCM,
6006,HEADCM,
6007,HEADCM,
6008,HEADCM,
6009,HEADCM,
6010,HEADCM,
6011,HEADCM,
6012,HEADCM,
6013,HEADCM,
6014,HEADCM,
6015,HEADCM,
6016,HEADCM,
6017,HEADCM,
6018,HEADCM,
6019,HEADCM,
6020,HEADCM,
6021,HEADCM,
6022,HEADCM,
6023,HEADCM,
6024,HEADCM,
6025,HEADCM,
6026,HEADCM,
6027,HEADCM,
6028,HEADCM,
6029,HEADCM,
6030,HEADCM,
6031,HEADCM,
6032,HEADCM,
6033,HEADCM,
6034,HEADCM,
6035,HEADCM,
6036,HEADCM,
6037,HEADCM,
6038,HEADCM,
6039,HEADCM,
6040,HEADCM,
6041,HEADCM,
6042,HEADCM,
6043,HEADCM,
6044,HEADCM,
6045,HEADCM,
6046,HEADCM,
6047,HEADCM,
6048,HEADCM,
6049,HEADCM,
6050,HEADCM,
6051,HEADCM,
6052,HEADCM,
6053,HEADCM,
6054,HEADCM,
6055,HEADCM,
6056,HEADCM,
6057,HEADCM,
6058,HEADCM,
6059,HEADCM,
6060,HEADCM,
6061,HEADCM,
6062,HEADCM,
6063,HEADCM,
6064,HEADCM,
6065,HEADCM,
6066,HEADCM,
6067,HEADCM,
6068,HEADCM,
6069,HEADCM,
6070,HEADCM,
6071,HEADCM,
6072,HEADCM,
6073,HEADCM,
6074,HEADCM,
6075,HEADCM,
6076,HEADCM,
6077,HEADCM,
6078,HEADCM,
6079,HEADCM,
6080,HEADCM,
6081,HEADCM,
6082,HEADCM,
6083,HEADCM,
6084,HEADCM,
6085,HEADCM,
6086,HEADCM,
6087,HEADCM,
6088,HEADCM,
6089,HEADCM,
6090,HEADCM,
6091,HEADCM,
6092,HEADCM,
6093,HEADCM,
6094,HEADCM,
6095,HEADCM,
6096,HEADCM,
6097,HEADCM,
6098,HEADCM,
6099,HEADCM,
6100,HEADCM,
6101,HEADCM,
6102,HEADCM,
6103,HEADCM,
6104,HEADCM,
6105,HEADCM,
6106,HEADCM,
6107,HEADCM,
6108,HEADCM,
6109,HEADCM,
6110,HEADCM,
6111,HEADCM,
6112,HEADCM,
6113,HEADCM,
6114,HEADCM,
6115,HEADCM,
6116,HEADCM,
6117,HEADCM,
6118,HEADCM,
6119,HEADCM,
6120,HEADCM,
6121,HEADCM,
6122,HEADCM,
6123,HEADCM,
6124,HEADCM,
6125,HEADCM,
6126,HEADCM,
6127,HEADCM,
6128,HEADCM,
6129,HEADCM,
6130,HEADCM,
6131,HEADCM,
6132,HEADCM,
6133,HEADCM,
6134,HEADCM,
6135,HEADCM,
6136,HEADCM,
6137,HEADCM,
6138,HEADCM,
6139,HEADCM,
6140,HEADCM,
6141,HEADCM,
6142,HEADCM,
6143,HEADCM,
6144,HEADCM,
6145,HEADCM,
6146,HEADCM,
6147,HEADCM,
6148,HEADCM,
6149,HEADCM,
6150,HEADCM,
6151,HEADCM,
6152,HEADCM,
6153,HEADCM,
6154,HEADCM,
6155,HEADCM,
6156,HEADCM,
6157,HEADCM,
6158,HEADCM,
6159,HEADCM,
6160,HEADCM,
6161,HEADCM,
6162,HEADCM,
6163,HEADCM,
6164,HEADCM,
6165,HEADCM,
6166,HEADCM,
6167,HEADCM,
6168,HEADCM,
6169,HEADCM,
6170,HEADCM,
6171,HEADCM,
6172,HEADCM,
6173,HEADCM,
6174,HEADCM,
6175,HEADCM,
6176,HEADCM,
6177,HEADCM,
6178,HEADCM,
6179,HEADCM,
6180,HEADCM,
6181,HEADCM,
6182,HEADCM,
6183,HEADCM,
6184,HEADCM,
6185,HEADCM,
6186,HEADCM,
6187,HEADCM,
6188,HEADCM,
6189,HEADCM,
6190,HEADCM,
6191,HEADCM,
6192,HEADCM,
6193,HEADCM,
6194,HEADCM,
6195,HEADCM,
6196,HEADCM,
6197,HEADCM,
6198,HEADCM,
6199,HEADCM,
6200,HEADCM,
6201,HEADCM,
6202,HEADCM,
6203,HEADCM,
6204,HEADCM,
6205,HEADCM,
6206,HEADCM,
6207,HEADCM,
6208,HEADCM,
6209,HEADCM,
6210,HEADCM,
6211,HEADCM,
6212,HEADCM,
6213,HEADCM,
6214,HEADCM,
6215,HEADCM,
6216,HEADCM,
6217,HEADCM,
6218,HEADCM,
6219,HEADCM,
6220,HEADCM,
6221,HEADCM,
6222,HEADCM,
6223,HEADCM,
6224,HEADCM,
6225,HEADCM,
6226,HEADCM,
6227,HEADCM,
6228,HEADCM,
6229,HEADCM,
6230,HEADCM,
6231,HEADCM,
6232,HEADCM,
6233,HEADCM,
6234,HEADCM,
6235,HEADCM,
6236,HEADCM,
6237,HEADCM,
6238,HEADCM,
6239,HEADCM,
6240,HEADCM,
6241,HEADCM,
6242,HEADCM,
6243,HEADCM,
6244,HEADCM,
6245,HEADCM,
6246,HEADCM,
6247,HEADCM,
6248,HEADCM,
6249,HEADCM,
6250,HEADCM,
6251,HEADCM,
6252,HEADCM,
6253,HEADCM,
6254,HEADCM,
6255,HEADCM,
6256,HEADCM,
6257,HEADCM,
6258,HEADCM,
6259,HEADCM,
6260,HEADCM,
6261,HEADCM,
6262,HEADCM,
6263,HEADCM,
6264,HEADCM,
6265,HEADCM,
6266,HEADCM,
6267,HEADCM,
6268,HEADCM,
6269,HEADCM,
6270,HEADCM,
6271,HEADCM,
6272,HEADCM,
6273,HEADCM,
6274,HEADCM,
6275,HEADCM,
6276,HEADCM,
6277,HEADCM,
6278,HEADCM,
6279,HEADCM,
6280,HEADCM,
6281,HEADCM,
6282,HEADCM,
6283,HEADCM,
6284,HEADCM,
6285,HEADCM,
6286,HEADCM,
6287,HEADCM,
6288,HEADCM,
6289,HEADCM,
6290,HEADCM,
6291,HEADCM,
6292,HEADCM,
6293,HEADCM,
6294,HEADCM,
6295,HEADCM,
6296,HEADCM,
6297,HEADCM,
6298,HEADCM,
6299,HEADCM,
6300,HEADCM,
6301,HEADCM,
6302,HEADCM,
6303,HEADCM,
6304,HEADCM,
6305,HEADCM,
6306,HEADCM,
6307,HEADCM,
6308,HEADCM,
6309,HEADCM,
6310,HEADCM,
6311,HEADCM,
6312,HEADCM,
6313,HEADCM,
6314,HEADCM,
6315,HEADCM,
6316,HEADCM,
6317,HEADCM,
6318,HEADCM,
6319,HEADCM,
6320,HEADCM,
6321,HEADCM,
6322,HEADCM,
6323,HEADCM,
6324,HEADCM,
6325,HEADCM,
6326,HEADCM,
6327,HEADCM,
6328,HEADCM,
6329,HEADCM,
6330,HEADCM,
6331,HEADCM,
6332,HEADCM,
6333,HEADCM,
6334,HEADCM,
6335,HEADCM,
6336,HEADCM,
6337,HEADCM,
6338,HEADCM,
6339,HEADCM,
6340,HEADCM,
6341,HEADCM,
6342,HEADCM,
6343,HEADCM,
6344,HEADCM,
6345,HEADCM,
6346,HEADCM,
6347,HEADCM,
6348,HEADCM,
6349,HEADCM,
6350,HEADCM,
6351,HEADCM,
6352,HEADCM,
6353,HEADCM,
6354,HEADCM,
6355,HEADCM,
6356,HEADCM,
6357,HEADCM,
6358,HEADCM,
6359,HEADCM,
6360,HEADCM,
6361,HEADCM,
6362,HEADCM,
6363,HEADCM,
6364,HEADCM,
6365,HEADCM,
6366,HEADCM,
6367,HEADCM,
6368,HEADCM,
6369,HEADCM,
6370,HEADCM,
6371,HEADCM,
6372,HEADCM,
6373,HEADCM,
6374,HEADCM,
6375,HEADCM,
6376,HEADCM,
6377,HEADCM,
6378,HEADCM,
