agedays,sex,cdc_wt_l,cdc_wt_m,cdc_wt_s,cdc_ht_l,cdc_ht_m,cdc_ht_s,cdc_hc_l,cdc_hc_m,cdc_hc_s,cdc_wt_csd_pos,cdc_wt_csd_neg,cdc_ht_csd_pos,cdc_ht_csd_neg,cdc_hc_csd_pos,cdc_hc_csd_neg,cdc_bmi_l,cdc_bmi_m,cdc_bmi_s,cdc_bmi_csd_pos,cdc_bmi_csd_neg
1913,0,-1.0124569,18.927879,.13179275,1.2773041,110.4532,.042832606,,,,3.3957834,1.971828,4.6771584,4.7898483,,,-2.7738183,15.398366,.077173941,1.7184796,.92825174
1913,1,-1.3024491,18.462999,.14281429,-.10196822,109.33756,.04443296,,,,3.9633532,1.9903111,5.1048012,4.6285591,,,-3.3519435,15.149282,.085911624,2.2093005,.9611764
1914,0,-1.0126356,18.934086,.13181922,1.2773099,110.47103,.042835876,,,,3.3979454,1.972754,4.6782646,4.7909927,,,-2.7759082,15.398124,.077191204,1.7195077,.92829704
1914,1,-1.3026339,18.469193,.14283682,-.10254785,109.3569,.044435062,,,,3.9658127,1.9911809,5.1060982,4.6294746,,,-3.3518558,15.149302,.085935161,2.2103519,.96138
1915,0,-1.0128146,18.940292,.13184567,1.2773119,110.48886,.042839147,,,,3.4001083,1.9736795,4.6793747,4.7921371,,,-2.7779946,15.397882,.077208489,1.7205362,.92834234
1915,1,-1.3028181,18.475386,.14285937,-.10312636,109.37623,.044437159,,,,3.9682732,1.9920511,5.1073914,4.6303864,,,-3.3517652,15.149323,.085958719,2.2114029,.96158361
1916,0,-1.0129941,18.946499,.13187212,1.27731,110.50669,.042842414,,,,3.4022732,1.9746056,4.680481,4.7932816,,,-2.780077,15.397643,.077225789,1.7215667,.92838812
1916,1,-1.3030016,18.481581,.1428819,-.10370376,109.39557,.044439256,,,,3.9707346,1.9929218,5.1086845,4.6313019,,,-3.3516715,15.149344,.0859823,2.2124543,.9617877
1917,0,-1.0131738,18.952707,.13189855,1.2773042,110.52452,.042845678,,,,3.404439,1.9755311,4.681591,4.7944221,,,-2.7821558,15.397405,.077243112,1.7225976,.92843437
1917,1,-1.3031846,18.487776,.14290443,-.10428004,109.41491,.04444135,,,,3.973196,1.9937925,5.1099777,4.6322136,,,-3.3515749,15.149369,.086005911,2.2135072,.96199274
1918,0,-1.0133539,18.958916,.13192499,1.2772945,110.54235,.042848937,,,,3.4066048,1.9764571,4.6827011,4.7955627,,,-2.7842307,15.397168,.077260457,1.7236295,.92848063
1918,1,-1.3033669,18.493973,.14292696,-.10485519,109.43424,.04444344,,,,3.9756584,1.9946637,5.1112709,4.6331291,,,-3.3514755,15.149395,.086029552,2.2145605,.96219778
1919,0,-1.0135344,18.965124,.13195139,1.2772809,110.56018,.042852197,,,,3.4087725,1.9773831,4.6838112,4.7967033,,,-2.7863021,15.396932,.077277824,1.7246633,.92852783
1919,1,-1.3035487,18.500172,.14294948,-.10542924,109.45358,.04444553,,,,3.9781208,1.9955349,5.1125641,4.6340408,,,-3.351373,15.149422,.086053215,2.2156143,.9624033
1920,0,-1.0137154,18.971334,.13197781,1.2772634,110.57801,.042855453,,,,3.4109411,1.9783092,4.6849213,4.7978439,,,-2.7883694,15.396698,.077295206,1.7256975,.92857504
1920,1,-1.3037298,18.506371,.14297201,-.10600215,109.47292,.044447616,,,,3.9805851,1.996407,5.1138573,4.6349564,,,-3.3512676,15.14945,.086076908,2.2166681,.96260929
1921,0,-1.0138967,18.977545,.13200422,1.2772421,110.59583,.042858709,,,,3.4131107,1.9792352,4.6860313,4.7989807,,,-2.7904332,15.396464,.077312611,1.7267327,.9286232
1921,1,-1.3039103,18.512571,.14299452,-.10657395,109.49226,.044449698,,,,3.9830494,1.9972792,5.1151505,4.6358719,,,-3.3511593,15.149481,.086100623,2.2177229,.96281576
1922,0,-1.0140784,18.983757,.13203061,1.2772169,110.61366,.042861961,,,,3.4152813,1.9801612,4.6871452,4.8001175,,,-2.7924931,15.396233,.077330031,1.7277689,.92867136
1922,1,-1.30409,18.518772,.14301704,-.10714461,109.5116,.044451781,,,,3.9855137,1.9981513,5.1164436,4.6367836,,,-3.351048,15.149512,.086124368,2.2187791,.96302319
1923,0,-1.0142604,18.989967,.13205698,1.2771878,110.63148,.042865213,,,,3.4174528,1.9810867,4.6882553,4.8012543,,,-2.7945492,15.396002,.07734748,1.7288065,.92872
1923,1,-1.3042693,18.524977,.14303955,-.10771415,109.53094,.044453859,,,,3.9879799,1.9990244,5.117733,4.6376991,,,-3.3509338,15.149546,.086148143,2.2198353,.96323061
1924,0,-1.0144428,18.996181,.13208336,1.2771549,110.64931,.042868461,,,,3.4196253,1.9820132,4.6893692,4.8023911,,,-2.7966015,15.395773,.077364944,1.729846,.92876863
1924,1,-1.3044479,18.531179,.14306207,-.10828256,109.55029,.044455938,,,,3.9904461,1.9998975,5.1190262,4.6386108,,,-3.3508167,15.14958,.08617194,2.220892,.96343803
1925,0,-1.0146257,19.002394,.13210973,1.2771181,110.66714,.042871706,,,,3.4217997,1.9829392,4.6904831,4.803524,,,-2.79865,15.395545,.077382423,1.730885,.92881823
1925,1,-1.3046259,18.537386,.14308459,-.10884983,109.56963,.044458013,,,,3.9929132,2.000771,5.1203156,4.6395264,,,-3.3506968,15.149616,.086195759,2.2219486,.96364641
1926,0,-1.0148089,19.008608,.13213609,1.2770774,110.68496,.042874947,,,,3.423974,1.9838653,4.691597,4.804657,,,-2.8006947,15.395319,.077399932,1.7319269,.92886829
1926,1,-1.3048031,18.543592,.1431071,-.10941598,109.58897,.044460084,,,,3.9953804,2.0016451,5.1216049,4.6404419,,,-3.3505738,15.149654,.086219609,2.2230072,.96385527
1927,0,-1.0149925,19.014824,.13216244,1.2770331,110.70278,.042878188,,,,3.4261503,1.9847918,4.6927109,4.8057899,,,-2.8027358,15.395094,.077417456,1.7329683,.92891836
1927,1,-1.3049798,18.549801,.1431296,-.10998099,109.60831,.044462156,,,,3.9978485,2.0025191,5.1228981,4.6413536,,,-3.3504481,15.149693,.086243488,2.2240653,.9640646
1928,0,-1.0151765,19.021038,.13218878,1.2769847,110.7206,.042881429,,,,3.4283276,1.9857178,4.6938286,4.8069191,,,-2.8047729,15.39487,.077434994,1.7340112,.92896891
1928,1,-1.3051559,18.556009,.14315212,-.11054486,109.62766,.044464227,,,,4.0003176,2.0033937,5.1241875,4.6422691,,,-3.3503194,15.149734,.086267389,2.2251244,.96427441
1929,0,-1.015361,19.027254,.13221511,1.2769326,110.73842,.042884663,,,,3.4305058,1.9866438,4.6949425,4.8080482,,,-2.8068061,15.394648,.077452555,1.7350559,.92901993
1929,1,-1.3053313,18.56222,.14317462,-.1111076,109.647,.044466291,,,,4.0027876,2.0042682,5.1254768,4.6431847,,,-3.3501878,15.149776,.086291321,2.2261839,.96448421
1930,0,-1.0155457,19.033472,.13224143,1.2768767,110.75624,.042887896,,,,3.4326839,1.9875703,4.6960602,4.8091774,,,-2.8088355,15.394426,.077470139,1.7361012,.92907143
1930,1,-1.3055062,18.56843,.14319712,-.11166919,109.66635,.044468354,,,,4.0052576,2.0051432,5.1267662,4.6440964,,,-3.3500533,15.14982,.086315274,2.2272444,.96469498
1931,0,-1.015731,19.03969,.13226774,1.276817,110.77406,.04289113,,,,3.434865,1.9884968,4.6971779,4.8103065,,,-2.8108611,15.394206,.077487744,1.7371478,.92912292
1931,1,-1.3056804,18.574644,.14321962,-.11222965,109.68569,.044470418,,,,4.0077286,2.0060191,5.1280556,4.6450119,,,-3.349916,15.149865,.08633925,2.2283053,.96490574
1932,0,-1.0159166,19.045908,.13229404,1.2767534,110.79188,.042894356,,,,3.4370461,1.9894228,4.6982956,4.8114319,,,-2.8128827,15.393988,.077505365,1.7381954,.92917538
1932,1,-1.3058538,18.580856,.14324212,-.11278896,109.70504,.044472478,,,,4.0101995,2.0068946,5.1293449,4.6459274,,,-3.349776,15.149913,.086363256,2.2293668,.96511745
1933,0,-1.0161027,19.052126,.13232034,1.2766861,110.80969,.042897582,,,,3.4392281,1.9903488,4.6994133,4.8125572,,,-2.8149006,15.39377,.077523008,1.7392435,.92922783
1933,1,-1.3060268,18.587072,.14326462,-.11334712,109.72439,.044474535,,,,4.0126724,2.007771,5.1306305,4.646843,,,-3.349633,15.149961,.086387292,2.2304282,.96532917
1934,0,-1.0162891,19.058346,.13234663,1.2766149,110.82751,.042900808,,,,3.441412,1.9912753,4.700531,4.8136826,,,-2.8169146,15.393555,.077540673,1.7402935,.92928123
1934,1,-1.3061991,18.593288,.14328712,-.11390411,109.74374,.044476587,,,,4.0151453,2.0086474,5.1319199,4.6477547,,,-3.3494871,15.15001,.086411349,2.2314916,.96554184
1935,0,-1.0164762,19.064566,.1323729,1.2765399,110.84532,.042904027,,,,3.4435959,1.9922018,4.7016487,4.8148041,,,-2.8189247,15.39334,.077558354,1.741344,.92933464
1935,1,-1.3063706,18.599506,.14330962,-.11445995,109.76308,.04447864,,,,4.0176191,2.0095248,5.1332054,4.6486702,,,-3.3493383,15.150062,.086435437,2.2325549,.96575451
1936,0,-1.0166634,19.070787,.13239917,1.2764611,110.86314,.042907249,,,,3.4457817,1.9931283,4.7027702,4.8159294,,,-2.8209307,15.393126,.077576056,1.7423959,.92938805
1936,1,-1.3065417,18.605724,.14333212,-.11501464,109.78242,.044480693,,,,4.0200939,2.0104017,5.1344948,4.6495857,,,-3.3491867,15.150115,.086459547,2.2336183,.96596766
1937,0,-1.0168512,19.077009,.13242543,1.2763786,110.88095,.042910464,,,,3.4479685,1.9940543,4.7038918,4.8170509,,,-2.822933,15.392915,.077593774,1.7434487,.92944241
1937,1,-1.306712,18.611944,.14335461,-.11556819,109.80177,.044482742,,,,4.0225687,2.0112796,5.1357803,4.6504974,,,-3.3490324,15.150169,.08648368,2.2346821,.96618128
1938,0,-1.0170394,19.083231,.13245168,1.2762923,110.89877,.042913679,,,,3.4501562,1.9949808,4.7050095,4.8181725,,,-2.8249314,15.392704,.077611513,1.7445021,.92949724
1938,1,-1.3068817,18.618164,.14337711,-.11612058,109.82113,.044484787,,,,4.0250444,2.0121574,5.1370659,4.651413,,,-3.348875,15.150225,.086507842,2.2357473,.96639538
1939,0,-1.017228,19.089455,.13247792,1.2762022,110.91657,.04291689,,,,3.4523449,1.9959073,4.706131,4.8192902,,,-2.8269258,15.392495,.077629276,1.7455573,.92955208
1939,1,-1.3070507,18.624388,.1433996,-.11667182,109.84048,.044486832,,,,4.0275211,2.0130358,5.1383514,4.6523285,,,-3.3487151,15.150282,.086532034,2.2368126,.96660995
1940,0,-1.0174171,19.095678,.13250415,1.2761084,110.93439,.042920098,,,,3.4545345,1.9968338,4.7072525,4.8204079,,,-2.8289165,15.392287,.077647053,1.746613,.92960739
1940,1,-1.3072191,18.63061,.1434221,-.11722189,109.85983,.044488873,,,,4.0299978,2.0139141,5.139637,4.653244,,,-3.3485522,15.150341,.086556248,2.2378788,.96682501
1941,0,-1.0176066,19.101902,.13253038,1.2760108,110.95219,.042923305,,,,3.4567261,1.9977598,4.7083778,4.8215256,,,-2.8309031,15.39208,.077664852,1.7476702,.92966318
1941,1,-1.307387,18.636835,.14344458,-.11777082,109.87917,.044490911,,,,4.0324755,2.0147934,5.1409225,4.6541595,,,-3.3483865,15.150401,.086580485,2.2389455,.96704054
1942,0,-1.0177965,19.108128,.13255659,1.2759094,110.97001,.042926509,,,,3.4589176,1.9986863,4.7094994,4.8226433,,,-2.832886,15.391875,.077682674,1.7487283,.92971945
1942,1,-1.3075541,18.643061,.14346707,-.11831859,109.89852,.044492949,,,,4.0349541,2.0156727,5.1422081,4.6550713,,,-3.3482182,15.150463,.086604752,2.2400131,.96725655
1943,0,-1.0179868,19.114353,.13258278,1.2758044,110.98782,.042929713,,,,3.4611101,1.9996128,4.7106247,4.8237572,,,-2.8348649,15.391671,.077700511,1.7497878,.92977619
1943,1,-1.3077205,18.649288,.14348955,-.11886519,109.91788,.044494983,,,,4.0374327,2.0165524,5.1434937,4.6559868,,,-3.348047,15.150526,.086629041,2.2410803,.96747303
1944,0,-1.0181776,19.120579,.13260898,1.2756956,111.00562,.042932909,,,,3.4633045,2.0005393,4.7117462,4.8248711,,,-2.8368397,15.391468,.07771837,1.7508478,.92983341
1944,1,-1.3078864,18.655516,.14351206,-.11941063,109.93723,.044497017,,,,4.0399132,2.0174322,5.1447792,4.6569023,,,-3.347873,15.150591,.086653359,2.2421494,.96768951
1945,0,-1.0183688,19.126806,.13263518,1.275583,111.02343,.042936105,,,,3.4655008,2.0014658,4.7128716,4.825985,,,-2.8388107,15.391267,.077736251,1.7519097,.92989063
1945,1,-1.3080516,18.661745,.14353454,-.11995491,109.95658,.044499047,,,,4.0423937,2.0183129,5.1460609,4.6578178,,,-3.3476961,15.150658,.0866777,2.2432184,.96790695
1946,0,-1.0185604,19.133034,.13266134,1.2754668,111.04124,.042939302,,,,3.4676962,2.0023923,4.7139969,4.8270988,,,-2.8407779,15.391068,.077754147,1.7529716,.92994881
1946,1,-1.3082161,18.667976,.14355703,-.12049803,109.97593,.044501077,,,,4.0448742,2.0191936,5.1473465,4.6587334,,,-3.3475165,15.150725,.086702064,2.244287,.96812439
1947,0,-1.0187526,19.139261,.13268751,1.2753469,111.05904,.042942494,,,,3.4698935,2.0033188,4.7151222,4.8282089,,,-2.842741,15.390868,.077772066,1.7540355,.93000698
1947,1,-1.30838,18.674208,.14357951,-.12103999,109.99529,.044503104,,,,4.0473557,2.0200748,5.1486282,4.6596489,,,-3.3473344,15.150795,.086726457,2.2453575,.96834278
1948,0,-1.0189451,19.145491,.13271368,1.2752231,111.07685,.042945683,,,,3.4720926,2.0042453,4.7162476,4.829319,,,-2.8447001,15.390671,.07779,1.7550993,.93006563
1948,1,-1.3085433,18.680441,.143602,-.12158076,110.01463,.044505127,,,,4.049839,2.020956,5.14991,4.6605644,,,-3.3471494,15.150866,.08675088,2.2464285,.96856117
1949,0,-1.0191381,19.15172,.13273981,1.2750958,111.09465,.042948868,,,,3.4742918,2.0051718,4.7173767,4.8304291,,,-2.8466554,15.390475,.077807955,1.756165,.93012476
1949,1,-1.3087059,18.686674,.14362448,-.12212038,110.03399,.04450715,,,,4.0523214,2.0218382,5.1511917,4.6614799,,,-3.3469615,15.150938,.086775318,2.2474995,.96878004
1950,0,-1.0193315,19.157951,.13276596,1.2749647,111.11246,.042952053,,,,3.4764929,2.0060983,4.718502,4.8315392,,,-2.8486066,15.390281,.077825934,1.7572322,.93018436
1950,1,-1.3088678,18.692909,.14364697,-.12265883,110.05334,.044509169,,,,4.0548048,2.0227203,5.1524773,4.6623955,,,-3.346771,15.151011,.086799785,2.2485709,.96899939
1951,0,-1.0195254,19.164181,.13279209,1.2748299,111.13026,.042955235,,,,3.4786949,2.0070248,4.7196312,4.8326454,,,-2.850554,15.390087,.077843927,1.7582998,.93024397
1951,1,-1.3090291,18.699146,.14366946,-.1231961,110.07269,.044511188,,,,4.0572901,2.023603,5.153759,4.6633072,,,-3.3465779,15.151087,.086824283,2.2496433,.96921921
1952,0,-1.0197197,19.170414,.13281821,1.2746915,111.14806,.042958412,,,,3.4808979,2.0079513,4.7207603,4.8337517,,,-2.8524973,15.389894,.077861942,1.7593679,.93030405
1952,1,-1.3091898,18.705385,.14369194,-.1237322,110.09205,.044513203,,,,4.0597754,2.0244861,5.1550369,4.6642227,,,-3.3463819,15.151163,.086848803,2.2507162,.96943951
1953,0,-1.0199145,19.176645,.13284431,1.2745494,111.16586,.04296159,,,,3.4831018,2.0088778,4.7218895,4.8348579,,,-2.8544366,15.389704,.07787998,1.760438,.93036509
1953,1,-1.3093498,18.711624,.14371443,-.12426712,110.1114,.044515215,,,,4.0622616,2.0253692,5.1563187,4.6651382,,,-3.3461831,15.151241,.086873345,2.25179,.96966028
1954,0,-1.0201097,19.182878,.13287042,1.2744035,111.18366,.042964764,,,,3.4853067,2.0098042,4.7230186,4.8359604,,,-2.8563719,15.389515,.077898033,1.7615089,.93042612
1954,1,-1.309509,18.717863,.14373691,-.12480088,110.13076,.044517227,,,,4.0647478,2.0262527,5.1576004,4.6660538,,,-3.3459818,15.151321,.086897917,2.2528639,.96988153
1955,0,-1.0203054,19.189112,.13289651,1.274254,111.20146,.042967934,,,,3.4875135,2.0107307,4.7241478,4.8370628,,,-2.8583033,15.389327,.077916108,1.7625813,.93048763
1955,1,-1.3096678,18.724106,.1437594,-.12533344,110.15012,.044519234,,,,4.067235,2.0271368,5.1588821,4.6669693,,,-3.3457778,15.151402,.086922511,2.2539392,.97010279
1956,0,-1.0205015,19.195347,.13292259,1.2741009,111.21926,.042971104,,,,3.4897203,2.0116572,4.7252769,4.8381653,,,-2.8602307,15.38914,.077934198,1.7636533,.93054962
1956,1,-1.3098258,18.730349,.14378189,-.12586483,110.16947,.044521242,,,,4.0697231,2.0280213,5.1601601,4.6678848,,,-3.3455708,15.151485,.086947128,2.2550144,.97032499
1957,0,-1.0206982,19.201582,.13294867,1.2739441,111.23706,.042974271,,,,3.4919291,2.0125837,4.7264099,4.8392677,,,-2.862154,15.388954,.07795231,1.7647276,.93061161
1957,1,-1.3099831,18.736591,.14380437,-.12639505,110.18883,.044523247,,,,4.0722113,2.0289059,5.161438,4.6688004,,,-3.3453615,15.151569,.086971775,2.2560902,.9705472
1958,0,-1.0208952,19.207817,.13297473,1.2737837,111.25486,.042977434,,,,3.4941387,2.0135102,4.7275391,4.8403664,,,-2.8640735,15.38877,.077970445,1.7658029,.93067455
1958,1,-1.3101399,18.742836,.14382686,-.12692407,110.20818,.044525247,,,,4.0747004,2.0297914,5.1627197,4.6697159,,,-3.3451493,15.151655,.086996444,2.2571659,.97077036
1959,0,-1.0210928,19.214054,.13300079,1.2736195,111.27265,.042980596,,,,3.4963493,2.0144367,4.728672,4.841465,,,-2.8659887,15.388587,.077988595,1.7668786,.9307375
1959,1,-1.3102959,18.749083,.14384934,-.12745191,110.22754,.044527248,,,,4.0771904,2.0306768,5.1639977,4.6706314,,,-3.3449345,15.151742,.087021135,2.2582431,.97099352
1960,0,-1.0212908,19.220291,.13302682,1.2734518,111.29045,.042983755,,,,3.4985609,2.0153632,4.729805,4.8425636,,,-2.8679001,15.388406,.078006767,1.7679553,.93080091
1960,1,-1.3104513,18.755331,.14387183,-.12797858,110.24689,.044529248,,,,4.0796814,2.0315628,5.1652756,4.6715508,,,-3.344717,15.151831,.087045856,2.2593203,.97121716
1961,0,-1.0214893,19.226528,.13305287,1.2732805,111.30824,.042986911,,,,3.5007744,2.0162897,4.730938,4.8436623,,,-2.8698075,15.388226,.078024961,1.7690334,.93086481
1961,1,-1.310606,18.76158,.14389433,-.12850404,110.26625,.044531241,,,,4.0821733,2.0324492,5.1665535,4.6724663,,,-3.3444967,15.151921,.087070599,2.2603984,.97144127
1962,0,-1.0216882,19.232765,.13307889,1.2731055,111.32604,.042990062,,,,3.5029879,2.0172162,4.7320709,4.8447571,,,-2.8717108,15.388047,.07804317,1.7701125,.93092918
1962,1,-1.31076,18.76783,.14391682,-.12902832,110.28561,.044533238,,,,4.0846653,2.0333357,5.1678314,4.6733818,,,-3.344274,15.152013,.087095372,2.261477,.97166586
1963,0,-1.0218877,19.239004,.13310491,1.2729269,111.34383,.042993214,,,,3.5052032,2.0181427,4.7332077,4.8458519,,,-2.87361,15.38787,.078061394,1.771193,.93099403
1963,1,-1.3109134,18.77408,.1439393,-.12955143,110.30496,.044535227,,,,4.0871582,2.0342226,5.1691093,4.6742973,,,-3.3440485,15.152105,.087120168,2.2625561,.97189093
1964,0,-1.0220876,19.245245,.13313091,1.2727447,111.36163,.042996362,,,,3.5074196,2.0190692,4.7343407,4.8469467,,,-2.875505,15.387693,.078079648,1.772274,.93105936
1964,1,-1.3110662,18.780333,.14396179,-.13007329,110.32432,.044537216,,,,4.0896521,2.03511,5.1703835,4.6752129,,,-3.3438206,15.152201,.087144986,2.2636366,.97211647
1965,0,-1.022288,19.251484,.13315691,1.2725588,111.37942,.042999506,,,,3.5096369,2.0199957,4.7354774,4.8480377,,,-2.8773956,15.387518,.078097917,1.7733564,.93112469
1965,1,-1.3112183,18.786587,.14398427,-.13059397,110.34367,.044539206,,,,4.0921459,2.0359979,5.1716614,4.6761284,,,-3.3435898,15.152296,.087169826,2.2647161,.97234249
1966,0,-1.022489,19.257725,.1331829,1.2723694,111.39721,.04300265,,,,3.5118551,2.0209217,4.7366104,4.8491287,,,-2.8792825,15.387344,.078116201,1.7744389,.93119049
1966,1,-1.3113697,18.792841,.14400677,-.13111345,110.36304,.044541188,,,,4.0946407,2.0368862,5.1729393,4.6770439,,,-3.3433566,15.152393,.087194696,2.2657967,.97256851
1967,0,-1.0226903,19.263968,.13320887,1.2721764,111.415,.043005791,,,,3.5140743,2.0218482,4.7377472,4.8502197,,,-2.881165,15.387173,.078134507,1.7755232,.93125725
1967,1,-1.3115203,18.799097,.14402926,-.13163175,110.38239,.044543173,,,,4.0971365,2.037775,5.1742134,4.6779594,,,-3.3431206,15.152493,.087219588,2.2668781,.97279549
1968,0,-1.0228922,19.270208,.13323484,1.2719797,111.43279,.043008927,,,,3.5162954,2.0227747,4.738884,4.8513107,,,-2.8830438,15.387002,.078152835,1.776608,.93132401
1968,1,-1.3116704,18.805353,.14405176,-.13214885,110.40175,.044545151,,,,4.0996332,2.0386639,5.1754875,4.678875,,,-3.3428822,15.152594,.087244503,2.2679605,.97302246
1969,0,-1.0230945,19.276451,.1332608,1.2717795,111.45058,.043012064,,,,3.5185175,2.0237012,4.7400208,4.8523979,,,-2.8849182,15.386832,.078171179,1.7776942,.93139076
1969,1,-1.3118198,18.811613,.14407425,-.13266474,110.4211,.044547133,,,,4.1021299,2.0395532,5.1767654,4.6797943,,,-3.3426409,15.152695,.087269448,2.269043,.97324991
1970,0,-1.0232974,19.282696,.13328674,1.2715758,111.46837,.043015197,,,,3.5207405,2.0246277,4.7411613,4.8534851,,,-2.8867886,15.386663,.078189544,1.7787819,.93145847
1970,1,-1.3119686,18.817871,.14409675,-.13317943,110.44047,.044549108,,,,4.1046276,2.0404429,5.1780396,4.6807098,,,-3.3423972,15.152799,.087294407,2.2701259,.97347784
1971,0,-1.0235007,19.288939,.13331269,1.2713684,111.48615,.043018326,,,,3.5229645,2.0255537,4.7422981,4.8545723,,,-2.8886552,15.386497,.078207932,1.7798696,.93152666
1971,1,-1.3121166,18.824133,.14411923,-.13369292,110.45982,.044551082,,,,4.1071262,2.0413327,5.1793137,4.6816254,,,-3.3421509,15.152904,.087319404,2.2712092,.97370625
1972,0,-1.0237045,19.295183,.13333862,1.2711575,111.50394,.043021452,,,,3.5251894,2.0264802,4.7434349,4.8556595,,,-2.8905175,15.386332,.078226335,1.7809591,.93159485
1972,1,-1.312264,18.830395,.14414173,-.13420522,110.47918,.044553056,,,,4.1096249,2.0422235,5.1805878,4.6825409,,,-3.341902,15.153009,.087344415,2.2722931,.97393513
1973,0,-1.0239089,19.30143,.13336454,1.270943,111.52173,.043024577,,,,3.5274162,2.0274067,4.7445755,4.8567429,,,-2.8923757,15.386167,.078244761,1.7820497,.93166399
1973,1,-1.3124107,18.836658,.14416423,-.1347163,110.49854,.044555023,,,,4.1121254,2.0431142,5.1818581,4.6834564,,,-3.3416505,15.153117,.087369457,2.2733779,.97416449
1974,0,-1.0241137,19.307674,.13339044,1.270725,111.53951,.043027699,,,,3.5296431,2.0283327,4.7457161,4.8578262,,,-2.8942299,15.386004,.078263201,1.7831407,.93173313
1974,1,-1.3125567,18.842922,.14418674,-.13522619,110.5179,.044556994,,,,4.1146259,2.0440054,5.1831322,4.6843758,,,-3.3413963,15.153227,.087394521,2.2744637,.97439432
1975,0,-1.0243191,19.313921,.13341635,1.2705035,111.5573,.043030817,,,,3.5318727,2.0292592,4.7468567,4.8589096,,,-2.89608,15.385842,.078281663,1.7842326,.93180275
1975,1,-1.3127021,18.849188,.14420924,-.13573487,110.53725,.044558957,,,,4.1171265,2.0448971,5.1844063,4.6852913,,,-3.3411398,15.153337,.087419607,2.2755489,.97462416
1976,0,-1.0245248,19.320169,.13344224,1.2702785,111.57508,.043033931,,,,3.5341024,2.0301857,4.7479973,4.8599892,,,-2.8979259,15.385682,.078300141,1.7853255,.93187237
